star,date,HJD,teff,logg,feh,vsini,addmode,rv_meas,rv_meas_err,ccf,instrument,mcmc_logg,mcmc_rv,mcmc_rv_err,mcmc_teff,mcmc_vsini,filename,o2_rv,o2_rv_err,h2o_rv,h2o_rv_err,name,rv_lit,rv_lit_err,o_RV,eRV,wds_binary,sb9_binary,my_binary,separation,K1,known_binary
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,0.10000000149,12.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,58.5,44.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,58.5,12.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,67.6999969482,44.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,67.6999969482,12.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,81.6999969482,44.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,81.6999969482,12.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,85.5,44.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,85.5,12.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,93.1999969482,44.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,93.1999969482,12.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,5.09999990463,44.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,5.09999990463,12.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,13.6999998093,44.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,13.6999998093,12.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,6.19999980927,44.0,True
HIP 14576,2013-10-17,2456582.92805,12000,4.5,0.0,40,ml,23.8394656084,0.197018300973,0.817581929043,TS23,4.5,23.2476883887,0.0133698521841,12502.8254381,58.3737896929,/home/kgullikson/School/Research/McDonaldData/20131017/HIP_14576.fits,-0.651456535154,0.131768648924,-0.405148235664,0.117444131698,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,6.19999980927,12.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,11.1000003815,44.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,11.1000003815,12.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,0.0,44.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,0.0,12.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,0.10000000149,44.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,0.10000000149,12.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,58.5,44.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,58.5,12.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,67.6999969482,44.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,67.6999969482,12.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,81.6999969482,44.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,81.6999969482,12.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,85.5,44.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,85.5,12.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,93.1999969482,44.0,True
HIP 14576,2013-10-18,2456583.8381,13000,4.5,0.0,40,ml,-50.2614577977,0.242437310583,0.760205144392,TS23,4.5,-48.7283401916,0.0372140313357,14702.4355167,66.0372281026,/home/kgullikson/School/Research/McDonaldData/20131018/HIP_14576.fits,-0.627221058957,0.100150766527,-0.325405531017,0.0792599575999,HIP 14576,3.7,3.9,1.0,,1.0,,1.0,93.1999969482,12.0,True
